id,name,domain,fit_score,reason
"326175499998","Bateman-Hall","bateman-hall.com","27","MANUAL: no diversity/SBLO page found"
"330388794101","JVR LLC","jvrllc.com","27","MANUAL: no diversity/SBLO page found"
"331647879879","G. H. FORBES ASSOCIATES ARCHITECTS, P.C.","ghfaa.com","27","MANUAL: no diversity/SBLO page found"
"331793351362","OHL Arellano Construction","ohlarellano.com","27","MANUAL: watchdog force-kill (CLOSE_HUNG: ohlarellano.com ())"
"335343406834","Global Power & Construction, Inc","buildgpc.com","27","MANUAL: no diversity/SBLO page found"
"335358705390","RECON","reconncs.com","27","MANUAL: no diversity/SBLO page found"
"335450917581","Nearen Construction","nearen.com","27","MANUAL: no diversity/SBLO page found"
"335596917471","Mavacon","mavacon.com","27","MANUAL: no diversity/SBLO page found"
"336926753504","Buildings By Design","buildingsbydesign.com","27","MANUAL: no diversity/SBLO page found"
"336942332609","Sun Industrial Inc","sunindustrialinc.com","27","MANUAL: no diversity/SBLO page found"
"336966941418","ARA Construction Corp.","araconstruction.com","27","MANUAL: no diversity/SBLO page found"
"337019640551","Schaefer General Contracting Service","schaefercompany.com","27","MANUAL: no diversity/SBLO page found"
"340289240792","Asher Builders, LLC","asher-builders.com","27","MANUAL: no diversity/SBLO page found"
"340290680534","JACO General Contractor","jacogc.com","27","MANUAL: no diversity/SBLO page found"
"340297879277","Fairbanks Construction","fairbanksaz.com","27","MANUAL: no diversity/SBLO page found"
"341088497373","PAYNE CONSULTING INC","payneconsultingservices.com","27","MANUAL: watchdog force-kill (CLOSE_HUNG: payneconsultingservices.com ())"
"341092220638","MULE CREEK SDV LLC","mcsdv.com","27","MANUAL: watchdog force-kill (CLOSE_HUNG: mcsdv.com ())"
"341095860931","TBI PAYNE JV, LLC","paynelog.com","27","MANUAL: no diversity/SBLO page found"
"341097645807","ATHENA CONSTRUCTION GROUP, INC.","athenaconstructiongroup.com","27","MANUAL: no diversity/SBLO page found"
"341119252167","KEYSTEAD CONSULTING LLC","keysteadconsulting.com","27","MANUAL: no diversity/SBLO page found"
"344056826586","KPS Commercial Construction","kpsconstruction.com","27","MANUAL: no diversity/SBLO page found"
"345087666890","KSC FEDERAL CONTRACTORS LLC","kscconstructionllc.com","27","MANUAL: no diversity/SBLO page found"
"346201450179","Ideal Builders","","27","MANUAL: no domain on record"
"346265766647","Cox Construction Co.","coxconstructionco.com","27","MANUAL: watchdog force-kill (CLOSE_HUNG: coxconstructionco.com ())"
"332388958946","KMK Construction","kmkconstruction.com","26","MANUAL: 40s crawl ceiling hit (TIMEOUT: company kmkconstruction.com exceeded 40000ms)"
"334697059042","ATRIAX BUILDING SOLUTIONS, L.L.C","atriaxgroup.com","26","MANUAL: no diversity/SBLO page found"
"341097058025","MASTER DESIGN BUILD LLC","masterdesignbuild.com","26","MANUAL: watchdog force-kill (CLOSE_HUNG: masterdesignbuild.com ())"
"341142794960","BLACKHAWK CONSTRUCTION LLC","blackhawkconst.com","26","MANUAL: no diversity/SBLO page found"
"341143193310","CAPEX CONSTRUCTION LLC","capexbuilt.com","26","MANUAL: no diversity/SBLO page found"
"346231509701","Vogel Bros. Building Co.","vogelbldg.com","26","MANUAL: no diversity/SBLO page found"
"346930547430","CMB Services","cmbbuild.com","26","MANUAL: no diversity/SBLO page found"
"318751430374","Doran Companies","dorancompanies.com","25","MANUAL: no diversity/SBLO page found"
"329637528294","ARCO Construction","arconational.com","25","MANUAL: no diversity/SBLO page found"
"330363268824","DW SOLUTIONS, LLC","dwsolutionsllc.com","25","MANUAL: no diversity/SBLO page found"
"331830984396","Bradford Building Company","bradfordbuilding.com","25","MANUAL: no diversity/SBLO page found"
"332240338632","Sellen Construction","sellen.com","25","MANUAL: no diversity/SBLO page found"
"332332268219","International Construction Services","intlconstserv.com","25","MANUAL: no diversity/SBLO page found"
"332355909358","B3 Enterprises","b3enterprisesllc.com","25","MANUAL: no diversity/SBLO page found"
"332462551779","M.C. Dodd Construction","mcdodd.com","25","MANUAL: no diversity/SBLO page found"
"335529318086","Fulcrum Construction","fulcrumconstruction.com","25","MANUAL: no diversity/SBLO page found"
"335596917472","Western Installation & Logistics","westerninstall.com","25","MANUAL: no diversity/SBLO page found"
"336928624367","Berks Construction Group","berksconstructiongroup.com","25","MANUAL: no diversity/SBLO page found"
"336942332618","Asa Carlton, Inc.","asacarlton.com","25","MANUAL: no diversity/SBLO page found"
"336944131817","PARADIGM CONTRACTORS LLC","","25","MANUAL: no domain on record"
"337017856725","The Allied Group","addastar.com","25","MANUAL: no diversity/SBLO page found"
"341077283547","ARROWHEAD BUILDERS GROUP INC","","25","MANUAL: no domain on record"
"341092218614","PHOENIX GLOBAL GROUP, LLC","phoenixglobalgroup.org","25","MANUAL: watchdog force-kill (CLOSE_HUNG: phoenixglobalgroup.org ())"
"341097644734","VETERANS HOPE ASSOCIATES INC","vhsvcs.com","25","MANUAL: no diversity/SBLO page found"
"341099423422","B&A JOINT VENTURE, LLC","","25","MANUAL: no domain on record"
"341099427535","D & J VETERANS ENGINEERING LLC","","25","MANUAL: no domain on record"
"341122271966","GM NATIONAL & MTM BUILDERS JV","gmnationalcontracting.com","25","MANUAL: no diversity/SBLO page found"
"341127060198","H&A INTEGRATED SERVICES LLC","haintegratedservicesllc.com","25","MANUAL: no diversity/SBLO page found"
"341127061214","LP CONSTRUCTION GROUP LLC","lpdevelopmentpartners.com","25","MANUAL: watchdog force-kill (CLOSE_HUNG: lpdevelopmentpartners.com ())"
"341127065291","GLACIER WORKS LLC","glacier-works.com","25","MANUAL: no diversity/SBLO page found"
"341129002689","FLORIDA CONTRACTING LLC","fl-contracting.com","25","MANUAL: no diversity/SBLO page found"
"341136038644","ACAV SERVICES INC","","25","MANUAL: no domain on record"
"341137985223","HERON CONSULTING, LLC","4barmconstruction.com","25","MANUAL: no diversity/SBLO page found"
"341137985230","ANDREW VOSE LLC","rocketmail.com","25","MANUAL: no diversity/SBLO page found"
"341143197382","REDHOUSE GROUP LLC","redhouseone.com","25","MANUAL: 40s crawl ceiling hit (TIMEOUT: company redhouseone.com exceeded 40000ms)"
"341149468379","3DELTABRAVO BUSINESS SOLUTIONS LLC","my3db.info","25","MANUAL: no diversity/SBLO page found"
"341151276758","HANICHI ENTERPRISE INC.","","25","MANUAL: no domain on record"
"341151277792","NORFIELD GROUP LLC","norfieldgroup.com","25","MANUAL: watchdog force-kill (CLOSE_HUNG: norfieldgroup.com ())"
"341159691963","BASILIO DEVELOPMENT & CONSTRUCTION, LLC","basiliodc.com","25","MANUAL: no diversity/SBLO page found"
"341160255164","VFCC CORP.","veteransfederalcontractingcorp.com","25","MANUAL: watchdog force-kill (CLOSE_HUNG: veteransfederalcontractingcorp.com ())"
"341162071757","VALOR FEDERAL CONTRACTORS LLC","","25","MANUAL: no domain on record"
"341163674344","PINNACLE DEFENSE INNOVATIONS LLC","pinnacledefense.us","25","MANUAL: no diversity/SBLO page found"
"341174690501","RECON INC","buildrecon.com","25","MANUAL: no diversity/SBLO page found"
"341185442511","YERKES SOUTH-MAVERICK JV LLC","yerkessouth.com","25","MANUAL: no diversity/SBLO page found"
"341189203664","UNITY FORGED SOLUTIONS TX LLC","unityforgedsolutionstxllc.com","25","MANUAL: no diversity/SBLO page found"
"341189204697","SAMTIN LLC","","25","MANUAL: no domain on record"
"341189208788","S & P ENTERPRISE LLC","spenterprisehawaii.com","25","MANUAL: no diversity/SBLO page found"
"341194399481","ANDERSON FLOORING INC","","25","MANUAL: no domain on record"
"341225807592","BLACK BRIGADIER INC","blackbrigadier.com","25","MANUAL: watchdog force-kill (CLOSE_HUNG: blackbrigadier.com ())"
"341241649872","TBS MILITECH LLC","tbsmilitech.com","25","MANUAL: no diversity/SBLO page found"
"341243409093","HUNTERSTONE DEVELOPMENT LLC","","25","MANUAL: no domain on record"
"341243409133","HEENAN CONSTRUCTION, LLC","heenanconstruction.com","25","MANUAL: watchdog force-kill (CLOSE_HUNG: heenanconstruction.com ())"
"341247007478","N1P SOLUTIONS LLC","n1psolutions.com","25","MANUAL: watchdog force-kill (CLOSE_HUNG: n1psolutions.com ())"
"345661020899","i2 Construction","i2construction.com","25","MANUAL: 40s crawl ceiling hit (TIMEOUT: company i2construction.com exceeded 40000ms)"
"346829746920","Vectrus Federal Services GmbH","","25","MANUAL: no domain on record"
"326159473391","Hibbard Builders","hibbardbuilders.com","24","MANUAL: no diversity/SBLO page found"
"330375859937","R.T CONTRACTOR CORP.","rtcontractor.com","24","MANUAL: no diversity/SBLO page found"
"332010939126","W.S. Bellows Construction","wsbellows.com","24","MANUAL: 40s crawl ceiling hit (TIMEOUT: company wsbellows.com exceeded 40000ms)"
"332272196293","Liston Design Build","listondesignbuild.com","24","MANUAL: no diversity/SBLO page found"
"332334076603","MZM Construction","mzmconstruction.com","24","MANUAL: no diversity/SBLO page found"
"329727474365","Yates Companies","wgyates.com","23","MANUAL: no diversity/SBLO page found"
"330057471721","Sachse Construction","sachseconstruction.com","23","MANUAL: no diversity/SBLO page found"
"332343071455","Polk Construction","polkconstructiontn.com","23","MANUAL: no diversity/SBLO page found"
"335390088920","Belisle Construction","bcibelisle.com","23","MANUAL: no diversity/SBLO page found"
"335440474855","HCG","hcgteam.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: hcgteam.com ())"
"335560282813","Enfield Enterprises","eellc.com","23","MANUAL: no diversity/SBLO page found"
"335608812234","Design To Finish General Contracting","designtofinish.com","23","MANUAL: no diversity/SBLO page found"
"336944131822","Straub Construction","straubconstruction.com","23","MANUAL: no diversity/SBLO page found"
"340635764441","Sky Valley Group","skyvalleygroup.biz","23","MANUAL: no diversity/SBLO page found"
"341093483199","DC SPARKS CONSTRUCTION, LLC","dcsparksconst.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: dcsparksconst.com ())"
"341095860925","TRINITY BUILDERS, LLC","trinitybuilders.com","23","MANUAL: no diversity/SBLO page found"
"341119252210","STERLING CONSTRUCTORS LLC","sterlingconstructorsvo.com","23","MANUAL: no diversity/SBLO page found"
"341129001720","CONTRACT MANAGEMENT INC","contractmgmtinc.com","23","MANUAL: no diversity/SBLO page found"
"341137989341","KOPACZ BOYER DESIGN BUILD SERVICES LLC","kbdbs.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: kbdbs.com ())"
"341143192298","STRATEGIC INITIATIVES GROUP LLC","sigadvantage.com","23","MANUAL: no diversity/SBLO page found"
"341143193287","STEEL BUILDING USA, INC","steelbuildingusa.com","23","MANUAL: no diversity/SBLO page found"
"341149466347","POWER PROCESS & INDUSTRIAL LLC","powerprocess.com","23","MANUAL: no diversity/SBLO page found"
"341162070738","B&M CONSTRUCTION, INC.","bmc-i.com","23","MANUAL: no diversity/SBLO page found"
"341166928593","Amcore Construction, LLC.","amcoreconstruction.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: amcoreconstruction.com ())"
"341172856523","FPIM CONSTRUCTION, LLC","imperial-construction.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: imperial-construction.com ())"
"341172861626","NATIONAL CONSTRUCTION COMPANY, LLC","ncc-us.com","23","MANUAL: no diversity/SBLO page found"
"341172861635","AEONRG LLC","aeonrg.com","23","MANUAL: no diversity/SBLO page found"
"341192759998","PINNACLE CIVIL AND GENERAL CONTRACTORS, LLC","pinnaclecgc.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: pinnaclecgc.com ())"
"341192763106","PREMIER CONSULTANTS INTERNATIONAL INC.","premiercon.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: premiercon.com ())"
"341194395369","MAC CONSULTANTS INC.","macconsultantsinc.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: macconsultantsinc.com ())"
"341240022759","CELOCAR LLC","celocar.com","23","MANUAL: watchdog force-kill (CLOSE_HUNG: celocar.com ())"
"341247004377","GRIFFITH CONTRACTING, LLC","griffithcontracting.com","23","MANUAL: no diversity/SBLO page found"
"345179508435","MECO CONTRACTORS LLC","mecocon.com","23","MANUAL: no diversity/SBLO page found"
"322511354572","DBSI","dbsi.com","22","MANUAL: no diversity/SBLO page found"
"326289680066","BRYANT'S LAND AND DEVELOPMENT INDUSTRIES, INC.","bryantsldi.com","22","MANUAL: no diversity/SBLO page found"
"329333286640","GPD Group","gpdgroup.com","22","MANUAL: no diversity/SBLO page found"
"332341268181","Arkel Constructors","arkel.com","22","MANUAL: no diversity/SBLO page found"
"332355909360","DJB Contracting","djbcontracting.com","22","MANUAL: watchdog force-kill (CLOSE_HUNG: djbcontracting.com ())"
"341174690504","SOUTHERN BUILDING CO LLC","southernbuildingcompany.com","22","MANUAL: no diversity/SBLO page found"
"331850052285","Essex General Construction","essexgc.com","21","MANUAL: no diversity/SBLO page found"
"332188638939","Montgomery","montgomery-co.com","21","MANUAL: no diversity/SBLO page found"
"332359513824","APC Construction","apcconstruction.com","21","MANUAL: watchdog force-kill (CLOSE_HUNG: apcconstruction.com ())"
"332359519938","New Dominion Construction","newdominionconstruction.com","21","MANUAL: no diversity/SBLO page found"
"334714194675","TGA DESIGN CONSULTANTS, INC.","tga-design.com","21","MANUAL: no diversity/SBLO page found"
"335248522985","Superior Building Group","superior-bg.com","21","MANUAL: no diversity/SBLO page found"
"335474839262","KRC Contractors","krccontractors.com","21","MANUAL: watchdog force-kill (CLOSE_HUNG: krccontractors.com ())"
"335608812235","Grand Contracting","grandcontracting.net","21","MANUAL: no diversity/SBLO page found"
"341097645805","LEWIS & SONS LLC","buildwithartisan.com","21","MANUAL: no diversity/SBLO page found"
"341118660341","FORNEY ENTERPRISES INC","forneyent.com","21","MANUAL: no diversity/SBLO page found"
"341128995577","PEAK PERFORMANCE JV 1, LLC","mirdoh.com","21","MANUAL: no diversity/SBLO page found"
"341165097682","ONEILL CONTRACTORS INC","oneillcontractors.com","21","MANUAL: no diversity/SBLO page found"
"341204442819","VETERANS PROFESSIONAL SERVICES, LLC","vetproserv.com","21","MANUAL: no diversity/SBLO page found"
"342382953182","MACNAK CONSTRUCTION LLC","macnak.com","21","MANUAL: no diversity/SBLO page found"
"344056826588","Lott Brothers Construction","lottbrothers.com","21","MANUAL: no diversity/SBLO page found"
"346202970822","Woodruff Construction","woodruff.build","21","MANUAL: no diversity/SBLO page found"
"159520373444","Donlar Construction","donlarcorp.com","20","MANUAL: no diversity/SBLO page found"
"332378622705","Benchmark","benchmarkokc.com","20","MANUAL: no diversity/SBLO page found"
"335501559509","Blue Frog Construction","bfrog.net","20","MANUAL: no diversity/SBLO page found"
"341092219587","TASK FORCE CONTRACTORS, LLC","taskforcecontractors.com","20","MANUAL: no diversity/SBLO page found"
"341119251167","J.R. CONKEY & ASSOCIATES, INC.","jrconkey.com","20","MANUAL: no diversity/SBLO page found"
"341136043766","JD VETERANS JOINT VENTURE LLP","jdveterans.com","20","MANUAL: no diversity/SBLO page found"
"341147707123","CAPE CONSTRUCTION LLC","capeconstructionla.com","20","MANUAL: no diversity/SBLO page found"
"341147709126","ROUBIN & JANEIRO OF VIRGINIA INC.","janeiroinc.com","20","MANUAL: 40s crawl ceiling hit (TIMEOUT: company janeiroinc.com exceeded 40000ms)"
"341147710189","FACILITEX US LLC","facilitex.us","20","MANUAL: no diversity/SBLO page found"
"348121981683","ACI Build Group","acibuildgroup.com","20","MANUAL: 40s crawl ceiling hit (TIMEOUT: company acibuildgroup.com exceeded 40000ms)"
"326176635604","SOUTHWEST VALLEY CONSTRUCTORS CO","swvconstructors.com","19","MANUAL: no diversity/SBLO page found"
"326381415153","CMEC LLC","","19","MANUAL: no domain on record"
"330363268819","COPPER RIVER INFRASTRUCTURE SERVICES LLC","copperriveris.com","19","MANUAL: no diversity/SBLO page found"
"336930066133","Horizon Retail Construction","horizonretail.com","19","MANUAL: no diversity/SBLO page found"
"341095860936","LIFECYCLE CONSTRUCTION SERVICES, LLC","lifecycle-inc.com","19","MANUAL: no diversity/SBLO page found"
"341119251175","JITA CONTRACTING, INC.","jitacontracting.com","19","MANUAL: watchdog force-kill (CLOSE_HUNG: jitacontracting.com ())"
"341127061205","KADELL INDUSTRIES INC","kadellindustries.com","19","MANUAL: watchdog force-kill (CLOSE_HUNG: kadellindustries.com ())"
"341129002693","NJM, Inc.","njmincorporated.com","19","MANUAL: watchdog force-kill (CLOSE_HUNG: njmincorporated.com ())"
"341139636975","SERGEANT CONSTRUCTION INC","sergeantconstruction.com","19","MANUAL: no diversity/SBLO page found"
"341139642100","ANTONIO C. MENDOZA III","tonysworkshop.com","19","MANUAL: 40s crawl ceiling hit (TIMEOUT: company tonysworkshop.com exceeded 40000ms)"
"341147707129","BLACK GOLD SOLUTIONS LLC","blackgoldgroup.com","19","MANUAL: no diversity/SBLO page found"
"341149467382","GLEAMAX LLC","gleamax.org","19","MANUAL: no diversity/SBLO page found"
"341149468373","BERNWARD CONSULTING ASSOCIATES, LLC","bernwards.com","19","MANUAL: no diversity/SBLO page found"
"341151277795","ARIZE CONTRACTING LLC","arizecontracting.com","19","MANUAL: watchdog force-kill (CLOSE_HUNG: arizecontracting.com ())"
"341154889445","APEX RED HILLS JV LLC","apex-constructors.com","19","MANUAL: no diversity/SBLO page found"
"341160254178","MBS/U-SMC JV1 LLC","municipalbaseservices.com","19","MANUAL: no diversity/SBLO page found"
"341183639230","Sabree, Inc.","sabreeinc.com","19","MANUAL: no diversity/SBLO page found"
"341194399444","SAWTOOTH CONSTRUCTION LLC","oneillcontractors.com","19","MANUAL: no diversity/SBLO page found"
"341194399450","LEEBCOR SERVICES LLC","leebcorservices.com","19","MANUAL: watchdog force-kill (CLOSE_HUNG: leebcorservices.com ())"
"341225808608","GOLDEN STATE FIRE PROTECTION SOCAL, LLC","socalfireservice.com","19","MANUAL: no diversity/SBLO page found"
"341231128296","PARAKALEO CONTRACTING LLC","pgccusa.com","19","MANUAL: watchdog force-kill (CLOSE_HUNG: pgccusa.com ())"
"346806098681","Independence Commercial Construction","independencecommercial.com","19","MANUAL: no diversity/SBLO page found"
"348259140284","Sedalco Construction Services","sedalco.com","19","MANUAL: no diversity/SBLO page found"
"319234723576","Greiner Construction","greinerconstruction.com","18","MANUAL: no diversity/SBLO page found"
"324951299803","Aethel","aethel.com","18","MANUAL: no diversity/SBLO page found"
"331793681111","JBA Construction","jbaconstruction.net","18","MANUAL: no diversity/SBLO page found"
"331867136745","Sun State Builders","sunstatebuilders.com","18","MANUAL: no diversity/SBLO page found"
"332130458325","Edgerton","edgerton.us","18","MANUAL: no diversity/SBLO page found"
"337326669511","D. A. Sullivan & Sons Inc.","dasullivan.com","18","MANUAL: no diversity/SBLO page found"
"341130758854","G E A BUILDERS INC.","geabuild.com","18","MANUAL: no diversity/SBLO page found"
"344209985272","Barnard Construction","barnardconstruction.com","18","MANUAL: no diversity/SBLO page found"
"346265774827","Tri-North Builders","tri-north.com","18","MANUAL: no diversity/SBLO page found"
"346331115220","Brookstone LP","brookstone-tx.com","18","MANUAL: no diversity/SBLO page found"
"347939964650","Construction LTD","cltd.net","18","MANUAL: no diversity/SBLO page found"
"331863923430","Kaplan Construction","kaplanconstruction.com","17","MANUAL: no diversity/SBLO page found"
"332359511785","Per-Geesh Construction","per-geeshconstruction.com","17","MANUAL: no diversity/SBLO page found"
"335344298683","FIIC","fiicgc.com","17","MANUAL: no diversity/SBLO page found"
"335614205632","Burdg - Dunham & Associates","burdg-dunham.com","17","MANUAL: no diversity/SBLO page found"
"336928624361","Loberg Construction","lobergconstruction.com","17","MANUAL: no diversity/SBLO page found"
"336938747628","Embree Construction Group, Inc.","embreegroup.com","17","MANUAL: no diversity/SBLO page found"
"337016051444","Duffey Southeast Inc.","duffeyse.com","17","MANUAL: no diversity/SBLO page found"
"341088494301","SAVINI GROUP PLLC","savinigroupllc.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: savinigroupllc.com ())"
"341088497380","NATIONAL PROJECT CONSULTING SERVICES LLC","national-pcs.com","17","MANUAL: no diversity/SBLO page found"
"341092224701","Rusk Enterprises LLC","ruskenterprisesllc.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: ruskenterprisesllc.com ())"
"341092225752","THE UTHE GROUP, LLC","theuthegroup.com","17","MANUAL: no diversity/SBLO page found"
"341092225756","PEOPLES MECHANICAL AND GENERAL CONTRACTING INCORPORATED","","17","MANUAL: no domain on record"
"341093893880","GUARDIAN DB SERVICES,LLC","","17","MANUAL: no domain on record"
"341095865078","INTEGRATED DYNAMICS FEDERAL CONTRACTING GROUP LLC","","17","MANUAL: no domain on record"
"341095866053","W & W MOTORGROUP LLC","wnwmotorgroup.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: wnwmotorgroup.com ())"
"341097646796","SW LEGACY CONTRACTING LLC","","17","MANUAL: no domain on record"
"341097649880","HARTLAND-RELIANT JV LLC","hercjv.com","17","MANUAL: no diversity/SBLO page found"
"341099422452","A ROCKWOOD ENTERPRISES LLC","","17","MANUAL: no domain on record"
"341099428542","K-NORT CONTRACTING, LLC","nc.rr.com","17","MANUAL: 40s crawl ceiling hit (TIMEOUT: company nc.rr.com exceeded 40000ms)"
"341122686689","FRONT LINE CONSULTANTS CORP","flineconsultants.com","17","MANUAL: no diversity/SBLO page found"
"341122687723","CWA CONTRACTING CO LLC","windstream.net","17","MANUAL: no diversity/SBLO page found"
"341128996563","JTF BUSINESS SOLUTIONS CORP.","","17","MANUAL: no domain on record"
"341128996571","RAC INTL LLC","","17","MANUAL: no domain on record"
"341128997605","FUTURE LEGACY HOLDINGS, LLC","futurelegacyholdings.com","17","MANUAL: no diversity/SBLO page found"
"341128997625","VALOR-BUILT, LLC","valor-built.com","17","MANUAL: no diversity/SBLO page found"
"341129001698","Daimler Construction Inc.","","17","MANUAL: no domain on record"
"341129001715","PROVISION CONTRACTING SERVICES LLC","","17","MANUAL: no domain on record"
"341130756814","MSGI-BRITE JV, LLC","msgi-brite.com","17","MANUAL: no diversity/SBLO page found"
"341130756849","BRUSH HOLLOW CREEK CONSTRUCTION LLC","bhcconstruct.com","17","MANUAL: no diversity/SBLO page found"
"341136044731","MARCO DESIGN LLC","","17","MANUAL: no domain on record"
"341137985251","All American Constructors, LLC","allamericanconstructors.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: allamericanconstructors.com ())"
"341139637966","ERA ONE LLC","","17","MANUAL: no domain on record"
"341143192278","SIBREW GROUP LLC","","17","MANUAL: no domain on record"
"341143193319","HELPING HANDS ORGANIZING LLC","helpinghandsorganizingllc.net","17","MANUAL: no diversity/SBLO page found"
"341143197378","C & J GENERAL CONTRACTORS LLC","","17","MANUAL: no domain on record"
"341147709143","JMJ INVESTMENT GROUP LLC","","17","MANUAL: no domain on record"
"341149467376","JSHAW CONSTRUCTION LLC","jshawcon.com","17","MANUAL: no diversity/SBLO page found"
"341149468348","SABER GROUP CONTRACTING LLC","sabergroupcontractingllc.com","17","MANUAL: no diversity/SBLO page found"
"341149468375","BUILDLINE CONSTRUCTION LLC","","17","MANUAL: no domain on record"
"341154889449","NEST ENGINEERING - IN AIR GENERAL CONTRACTOR, LLC","","17","MANUAL: no domain on record"
"341162069701","WRGA FIRE TRAINING SOLUTIONS INC.","wrga-fire.com","17","MANUAL: no diversity/SBLO page found"
"341162074821","GOOD CENTS CONTRACTORS LLC","goodcentscontractors.com","17","MANUAL: no diversity/SBLO page found"
"341163669234","FIVE POUND LLC","","17","MANUAL: no domain on record"
"341163670245","ANDERSON GROUP L.L.C.","","17","MANUAL: no domain on record"
"341163670253","QUANTUM FEDERAL INFRASTRUCTURE GROUP LLC","quantumfederalgroup.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: quantumfederalgroup.com ())"
"341172855540","3 PANTHER CONTRACTING LLC","","17","MANUAL: no domain on record"
"341172856541","ADAMS FEDERAL LLC","adamsfederal.com","17","MANUAL: no diversity/SBLO page found"
"341172860650","IRONTHORN SOLUTIONS LLC","ironthornsolutions.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: ironthornsolutions.com ())"
"341172860665","VETERAN SCAFFOLDING LLC","veteranscaffolding.com","17","MANUAL: no diversity/SBLO page found"
"341189208777","D WYNNE CORP","","17","MANUAL: no domain on record"
"341192759013","RED HORSE INFRASTRUCTURE GROUP LLC","redhorseig.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: redhorseig.com ())"
"341192764134","VETFED-PACIFICTECH JV 1","vetfed.net","17","MANUAL: watchdog force-kill (CLOSE_HUNG: vetfed.net ())"
"341204446927","PIERLESS VENTURES-DVORAK JV, LLC","pierlessdvorak.com","17","MANUAL: no diversity/SBLO page found"
"341204446929","Veteran Construction and Utility Services Incorporated","veterancus.com","17","MANUAL: 40s crawl ceiling hit (TIMEOUT: company veterancus.com exceeded 40000ms)"
"341227538146","MISSION ENDSTATE FEDERAL SERVICES, LLC","missionendstatefederal.com","17","MANUAL: watchdog force-kill (CLOSE_HUNG: missionendstatefederal.com ())"
"341227542235","J. CUMMINGS CONSTRUCTION LLC","","17","MANUAL: no domain on record"
"341227542237","VET CON SOUZA A JOINT VENTURE","","17","MANUAL: no domain on record"
"341231128310","SMITTY'S CONSTRUCTION C & R, INC","","17","MANUAL: no domain on record"
"341241653961","STATUS 1 LLC","status1.us","17","MANUAL: no diversity/SBLO page found"
"341247003332","FRIENDSHIP SDVB LLC","mindspring.com","17","MANUAL: no diversity/SBLO page found"
"345069634262","GCS LLC","gcs-llc.net","17","MANUAL: watchdog force-kill (CLOSE_HUNG: gcs-llc.net ())"
"345662823123","Creative Builders","creativebuilders.net","17","MANUAL: no diversity/SBLO page found"
"345713038042","Overwatch Construction Management","overwatchcm.com","17","MANUAL: no diversity/SBLO page found"
"345713067729","Berghammer Construction","berghammer.com","17","MANUAL: no diversity/SBLO page found"
"318781779667","Watson-Forsberg","watson-forsberg.com","16","MANUAL: no diversity/SBLO page found"
"330370473700","COPPER CREEK, LLC","coppercreekco.com","16","MANUAL: no diversity/SBLO page found"
"332130823870","JHL Constructors","jhlconstructors.com","16","MANUAL: no diversity/SBLO page found"
"332314638045","Hyder Construction","hyderinc.com","16","MANUAL: no diversity/SBLO page found"
"332359539406","Byrne Construction Services","tsbyrne.com","16","MANUAL: no diversity/SBLO page found"
"332390896359","Bryan Construction","bryanconstruction.com","16","MANUAL: 40s crawl ceiling hit (TIMEOUT: company bryanconstruction.com exceeded 40000ms)"
"332412952263","FCI Constructors","fciol.com","16","MANUAL: no diversity/SBLO page found"
"335245816554","Eastern Builders Inc.","eastern-builders.com","16","MANUAL: no diversity/SBLO page found"
"341095865074","CRESCENDO ADVISORY GROUP LLC","crescendo.group","16","MANUAL: watchdog force-kill (CLOSE_HUNG: crescendo.group ())"
"341151277811","OMEGA FLOORING, INC.","omegacommercialflooring.com","16","MANUAL: no diversity/SBLO page found"
"341160254173","DHC CONTRACTING, INC","dhccontracting.com","16","MANUAL: no diversity/SBLO page found"
"341175839425","GENERAL CIVIL COMPANY, INC","generalcivil.com","16","MANUAL: no diversity/SBLO page found"
"314962961105","Lakeview Construction","lvconstruction.com","15","MANUAL: no diversity/SBLO page found"
"319161628388","Diversified Construction","diversifiedconstruction.com","15","MANUAL: no diversity/SBLO page found"
"329537379065","Shawmut Design and Construction","shawmut.com","15","MANUAL: 40s crawl ceiling hit (TIMEOUT: company shawmut.com exceeded 40000ms)"
"330068090581","PJ Dick","pjdick.com","15","MANUAL: no diversity/SBLO page found"
"330132789957","Deacon Construction","deaconcorp.com","15","MANUAL: no diversity/SBLO page found"
"330354446018","Clark Construction Company","clarkcc.com","15","MANUAL: no diversity/SBLO page found"
"331041888986","McShane Companies","mcshane.com","15","MANUAL: no diversity/SBLO page found"
"332188832479","Hite Inc.","hiteinc.com","15","MANUAL: no diversity/SBLO page found"
